id,codigo,ex,tipo,descricao,nacional_federal,importados_federal,estadual,municipal,vigencia_inicio,vigencia_fim,chave,versao,fonte,estado
55656,71070000,,0,"Metais comuns folheados,etc.de prata,em bruto,semimanuf",16.46,23.26,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55657,71081100,,0,Po de ouro,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55658,71081210,,0,"Ouro em outs.formas brutas,para uso nao monetario, bulhao dourado",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55659,71081290,,0,"Outras (ouro em outs.formas brutas,para uso nao monetario)",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55660,71081310,,0,"Ouro em barras,fios,e perfis de secao macica, p/uso nao monetario",13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55661,71081390,,0,"Outs.barras,fios,etc.de ouro,para uso n/monetario",13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55662,71082000,,0,"Ouro em formas brutas/semimanufaturadas, p/uso monetario",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55663,71090000,,0,"Metais comuns/prata,folheado/chapeado ouro,em bruto,etc",16.46,23.26,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55664,71101100,,0,Platina em formas brutas ou em po,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55665,71101910,,0,"Platina em barras,fios e perfis de secao macica",13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55666,71101990,,0,Platina em outs.formas semimanufaturadas,13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55667,71102100,,0,Paladio em formas brutas ou em po,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55668,71102900,,0,Paladio em formas semimanufaturadas,13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55669,71103100,,0,Rodio em formas brutas ou em po,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55670,71103900,,0,Rodio em formas semimanufaturadas,13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55671,71104100,,0,"Iridio,osmio e rutenio,em formas brutas ou em po",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55672,71104900,,0,"Iridio,osmio e rutenio,em formas semimanufaturadas",13.45,20.25,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55673,71110000,,0,"Metais comuns/prata/ouro,folh/chap.platina,em bruto,etc",16.46,23.26,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55674,71123010,,0,"Desperds/resid.de ouro/metais folheado/ chapeado de ouro, contendo ouro mas nao contendo outs metais preciosos",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55675,71123010,1.0,0,"Do tipo dos utilizados principalmente para recuperacao de metal precioso, exceto cinzas ou lixo de ourivessaria",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55676,71123020,,0,"Desperds/resid.de platina/metais folhd/chapd.de platina, contendo platina mas nao contendo outs metais preciosos",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55677,71123020,1.0,0,"Do tipo dos utilizados principalmente para recuperacao de metal precioso, exceto cinzas ou lixo de ourivessaria",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55678,71123090,,0,Outs desperds/resid.de outs.met.prec/met.folh/ chap.met.prec.,13.45,17.97,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55679,71123090,1.0,0,"Do tipo dos utilizados principalmente para recuperacao de metal precioso, exceto cinzas ou lixo de ourivessaria",13.45,17.97,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55680,71129100,,0,"Desperds/resid.de ouro/metais folheado/ chapeado de ouro, exceto os residuos que contenham outs metais preciosos",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55681,71129100,1.0,0,Residuos do tipo dos utilizados para recuperacao desse metal,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55682,71129200,,0,"Desperds/resid.de platina ou de metais folheado/chapeado de platina, exceto os residuos que contenham outs metais preciosos",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55683,71129200,1.0,0,Residuos do tipo dos utilizados para recuperacao desse metal,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55684,71129900,,0,Outs desperds/resid.de metais folheado/ chapeado,13.45,17.97,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55685,71129900,1.0,0,Residuos do tipo dos utilizados para recuperacao de metal precioso,13.45,17.97,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55686,71131100,,0,"Artefatos de joalharia,de prata,mesmo folh.de met.prec.",17.02,25.89,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55687,71131900,,0,"Artefatos de joalharia,de outs.metais preciosos,etc.",18.73,27.6,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55688,71132000,,0,"Artefatos de joalharia,de metais comuns folh.metal prec",17.02,25.89,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55689,71141100,,0,"Artefatos de ourivesaria,de prata,mesmo folh.met.prec.",17.02,25.89,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55690,71141900,,0,"Artefatos de ourivesaria,de outs.metais preciosos,etc.",17.02,25.89,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55691,71142000,,0,"Artefatos de ourivesaria,de metais comuns folh.met.prec",17.02,25.89,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55692,71151000,,0,"Telas ou grades catalisadoras,de platina",16.46,25.33,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55693,71159000,,0,Outros obras de metais prec/metais folh/chap.metal prec,16.46,25.33,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55694,71161000,,0,Obras de perolas naturais ou cultivadas,17.02,25.89,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55695,71162010,,0,Obras de diamantes sinteticos,17.02,25.89,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55696,71162020,,0,"Guias de agulhas,de rubi,para cabecas de impressao",17.02,19.02,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55697,71162090,,0,"Outs.obras de pedras preciosas/semi,sinteticas/ reconst.",17.02,25.89,27.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55698,71171100,,0,"Abotoaduras e outs.botoes,de metais comuns",17.02,25.89,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55699,71171900,,0,Outros bijuterias de metais comuns,17.02,25.89,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55700,71179000,,0,Outros bijuterias,17.02,25.89,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55701,71181010,,0,"Moedas sem curso legal,exceto de ouro, destinadas a ter curso legal no pais importador",13.45,21.65,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55702,71181090,,0,"Outras (moedas sem curso legal,exceto de ouro)",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55703,71189000,,0,Outros moedas,13.45,22.32,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55704,72011000,,0,"Ferro fundido bruto nao ligado,c/peso<=0.5% de fosforo",15.0,18.71,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55705,72012000,,0,"Ferro fundido bruto nao ligado,c/peso>0.5% de fosforo",15.0,18.71,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55706,72015000,,0,"Ligas de ferro fundido bruto,ferro spiegel(especular)",15.0,18.71,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55707,72021100,,0,"Ferromanganes contendo,em peso>2% de carbono",15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55708,72021900,,0,Outros ligas de ferromanganes,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55709,72022100,,0,Ferrossilicio contendo peso>55% de silicio,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55710,72022900,,0,Outros ligas de ferrossilicio,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55711,72023000,,0,Ferrossilicio-manganes,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55712,72024100,,0,Ferrocromo contendo peso>4% de carbono,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55713,72024900,,0,Outros ligas de ferrocromo,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55714,72025000,,0,Ferrossilicio-cromo,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55715,72026000,,0,Ferroniquel,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55716,72027000,,0,Ferromolibdenio,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55717,72028000,,0,Ferrotungstenio e ferrossilicio-tungstenio,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55718,72029100,,0,Ferrotitanio e ferrossilicio-titanio,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55719,72029200,,0,Ferrovanadio,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55720,72029300,,0,Ferroniobio,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55721,72029910,,0,Ferrofosforos,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55722,72029990,,0,Outros ferroligas,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55723,72031000,,0,Prods.ferrosos da reducao direta dos minerios de ferro,15.0,17.0,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55724,72039000,,0,"Outs.prods.ferrosos esponjosos,em pedacos,esferas,etc.",15.0,17.0,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55725,72041000,,0,Desperdicios e residuos de ferro fundido,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55726,72042100,,0,Desperdicios e residuos de de acos inoxidaveis,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55727,72042900,,0,Desperdicios e residuos de outs.ligas de aco,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55728,72043000,,0,Desperdicios e residuos de ferro ou aco estanhados,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55729,72044100,,0,"Residuos do torno,da fresa,aparas,lascas, limalhas,etc.",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55730,72044900,,0,Outros desperdicios e residuos de ferro ou aco,13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55731,72045000,,0,Desperdicios de ferro ou aco em lingotes,15.0,17.0,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55732,72051000,,0,"Granalhas de ferro fundido bruto,spiegel, ferro ou aco",15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55733,72052100,,0,Pos de ligas de aco,15.0,17.0,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55734,72052910,,0,"Pos de ferro esponjoso,teor em peso>=98% de ferro",15.0,17.0,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55735,72052920,,0,"Pos de ferro revestido com resina termoplastica, com um teor de ferro superior ou igual a 98%, em peso",15.0,17.0,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55736,72052990,,0,"Outs.pos de ferro fundido bruto,spiegel, ferro ou aco",15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55737,72061000,,0,"Ferro e acos,em lingotes",15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55738,72069000,,0,Ferro e acos nao ligados ou em outs.formas primarias,15.0,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55739,72071110,,0,"Billets de ferro/aco,c<0.25%,sec.transv. quad/ret.l<2e",15.0,20.31,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55740,72071190,,0,"Outs.prods.semimanuf.ferro/aco,c<0.25%,sec.transv.l<2e",15.0,20.31,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55741,72071200,,0,"Outs.prods.semimanuf.ferro/aco,c<0.25%,sec.transv.ret.",15.0,20.31,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55742,72071900,,0,"Outs.prods.semimanuf.ferro/aco,n/ligados,carbono<0.25%",15.0,20.31,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55743,72072000,,0,"Prods.semimanufat.de ferro/aco,n/ligados, carbono>=0.25%",15.0,20.31,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55744,72081000,,0,"Lamin.ferro/aco,quente,l>=60cm,rolo,motivo em relevo",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55745,72082500,,0,"Lamin.ferro/aco,quente,l>=60cm,rolo,decap.e>=4.75mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55746,72082610,,0,"Lamin.ferro/aco,quente,l>=60cm,rolo,decap.e>=3mm,355mpa",15.0,21.07,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55747,72082690,,0,"Outs.lamin.ferro/aco,l>=6dm,quente,rolos,decap.3<=e<4mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55748,72082710,,0,"Lamin.ferro/aco,quente,l>=60cm,rolo,decap.e<3mm,275mpa",15.0,21.07,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55749,72082790,,0,"Outs.lamin.ferro/aco,l>=6dm,quente,rolos,decap.e<3mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55750,72083610,,0,"Lamin.ferro/aco,quente,l>=60cm,rolo,e>10mm,elast.355mpa",15.0,21.07,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55751,72083690,,0,"Outros lamin.ferro/aco,l>=6dm,quente, rolos, e>10mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55752,72083700,,0,"Lamin.ferro/aco,quente,l>=60cm,rolo,4.75mm<e<=10mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55753,72083810,,0,"Lamin.ferro/aco,quente,l>=60cm,rolo,3<=e<4.75mm,355mpa",15.0,21.07,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55754,72083890,,0,"Outs.lamin.ferro/aco,l>=6dm,quente,rolos,3mm<=e<=4.75mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55755,72083910,,0,"Lamin.ferro/aco,quente,l>=60cm,rolo,e<3mm,elast.275mpa",15.0,21.07,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55756,72083990,,0,"Outros lamin.ferro/aco,l>=6dm,quente,rolos, e<3mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55757,72084000,,0,"Lamin.ferro/aco,quente,l>=60cm,n/enrolado,motivo relevo",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55758,72085100,,0,"Lamin.ferro/aco,quente,l>=60cm,n/enrolado,e>10mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55759,72085200,,0,"Lamin.ferro/aco,quente,l>=60cm,n/enrolado,4.75<=e<=10mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55760,72085300,,0,"Lamin.ferro/aco,quente,l>=60cm,n/enrolado,3mm<=e<4.75mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55761,72085400,,0,"Lamin.ferro/aco,quente,l>=60cm,n/enrolado,e<3mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55762,72089000,,0,"Outs.lamin.ferro/aco,l>=6dm,quente,n/folheados/chap.etc",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55763,72091500,,0,"Lamin.ferro/aco,a frio,l>=6dm,em rolos,e>=3mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55764,72091600,,0,"Lamin.ferro/aco,a frio,l>=6dm,em rolos, 1mm<e<3mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55765,72091700,,0,"Lamin.ferro/aco,a frio,l>=6dm,em rolos, 0.5mm<=e<=1mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55766,72091800,,0,"Lamin.ferro/aco,a frio,l>=6dm,em rolos,e<0.5mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55767,72092500,,0,"Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, e>=3mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55768,72092600,,0,"Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, 1mm<e<3mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55769,72092700,,0,"Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, 0.5mm<=e<=1mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55770,72092800,,0,"Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, e<0.5mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55771,72099000,,0,"Outs.lamin.ferro/aco,l>=6dm,a frio,n/folheados/ chap.etc",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55772,72101100,,0,"Lamin.ferro/aco,l>=6dm,estanhado,e>=0.5mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55773,72101200,,0,"Lamin.ferro/aco,l>=6dm,estanhado,e<0.5mm",15.0,22.28,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55774,72102000,,0,"Lamin.ferro/aco,l>=6dm,revest.chumbo,incl.chumboestanho",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55775,72103010,,0,"Lamin.ferro/aco,l>=6dm,galvan.eletroliticam.e<4.75mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55776,72103090,,0,"Outs.lamin.ferro/aco,l>=6dm,galvan.eletroliticamente",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55777,72104110,,0,"Lamin.ferro/aco,l>=6dm,galvan.out.proc.ondulado,e<4.7mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55778,72104190,,0,"Outs.lamin.ferro/aco,l>=6dm,galvan.out.proc.ondulados",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55779,72104910,,0,"Lamin.ferro/aco,l>=6dm,galvan.out.proc.e<4.75mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55780,72104990,,0,"Outros lamin.ferro/aco,l>=6dm,galvan.out.proc.",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55781,72105000,,0,"Lamin.ferro/aco,l>=6dm,revest.oxido de cromo e/ou cromo",15.0,22.28,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55782,72106100,,0,"Lamin.ferro/aco,l>=6dm,revest.ligas de aluminio-zinco",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55783,72106911,,0,"Outros lamin.fer/aco,revest.alum-silicio, com peso >=120g/m2 ...",15.0,17.0,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55784,72106919,,0,Outros,15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55785,72106990,,0,Outros,15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55786,72107010,,0,"Lamin.ferro/aco,l>=6dm,pintados ou envernizados",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55787,72107020,,0,"Lamin.ferro/aco,l>=6dm,revest.plasticos",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55788,72109000,,0,"Outs.lamin.ferro/aco,l>=6dm,folheados/chapeados/revest.",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55789,72111300,,0,"Lamin.ferro/aco,quente,15<l<60cm,e>=4mm,n/enrolado,etc",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55790,72111400,,0,"Outros lamin.ferro/aco,l<6dm,quente,e>=4.75mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55791,72111900,,0,"Outs.lamin.ferro/aco,l<6dm,quente,n/folheados,etc.",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55792,72112300,,0,"Lamin.ferro/aco,a frio,l<6dm,teor<0.25% de carbono",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55793,72112910,,0,"Lamin.ferro/aco,a frio,l<6dm,teor 0.25%<=carbono<0.6%",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55794,72112920,,0,"Lamin.ferro/aco,a frio,l<6dm,teor>=0.6% de carbono",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55795,72119010,,0,"Outros lamin.ferro/aco,l<6dm,teor>=0.6% de carbono",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55796,72119090,,0,"Outs.lamin.ferro/aco,l<6dm,n/folheados/chapeados,etc.",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55797,72121000,,0,"Lamin.ferro/aco,l<6dm,estanhado",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55798,72122010,,0,"Lamin.ferro/aco,l<6dm,galvan.eletrolit.e<4.75mm",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55799,72122090,,0,"Outros lamin.ferro/aco,l<6dm,galvan.eletrolit.",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
55800,72123000,,0,"Lamin.ferro/aco,l<6dm,galvan.out.processo",15.0,21.8,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
